1 0 5 24.5 33 -10.95 0 90 90 5 5 5 5 10 1 1
2 0 5 18.5 33 -10.95 0 90 90 5 5 5 5 10 1 1
3 0 5 12.5 33 -10.95 0 90 90 5 5 5 5 10 1 1
4 0 5 6.5 33 -10.95 0 90 90 5 5 5 5 10 1 1
5 0 5 0.5 33 -10.95 0 90 90 5 5 5 5 10 1 1
6 0 5 -5.5 33 -10.95 0 90 90 5 5 5 5 10 1 1
7 0 5 -11.5 33 -10.95 0 90 90 5 5 5 5 10 1 1
8 0 5 -17.5 33 -10.95 0 90 90 5 5 5 5 10 1 1
9 0 5 -23.5 33 -10.95 0 90 90 5 5 5 5 10 1 1
10 0 5 -29.5 33 -10.95 0 90 90 5 5 5 5 10 1 1
11 0 5 -35.5 33 -10.95 0 90 90 5 5 5 5 10 1 1
12 0 5 -33 24.5 -10.95 0 90 0 5 5 5 5 10 1 1
13 0 5 -33 18.5 -10.95 0 90 0 5 5 5 5 10 1 1
14 0 5 -33 12.5 -10.95 0 90 0 5 5 5 5 10 1 1
15 0 5 -33 6.5 -10.95 0 90 0 5 5 5 5 10 1 1
16 0 5 -33 0.5 -10.95 0 90 0 5 5 5 5 10 1 1
17 0 5 -33 -5.5 -10.95 0 90 0 5 5 5 5 10 1 1
18 0 5 -33 -11.5 -10.95 0 90 0 5 5 5 5 10 1 1
19 0 5 -33 -17.5 -10.95 0 90 0 5 5 5 5 10 1 1
20 0 5 -33 -23.5 -10.95 0 90 0 5 5 5 5 10 1 1
21 0 5 -33 -29.5 -10.95 0 90 0 5 5 5 5 10 1 1
22 0 5 -33 -35.5 -10.95 0 90 0 5 5 5 5 10 1 1
23 0 5 -24.5 -33 -10.95 0 90 90 5 5 5 5 10 1 1
24 0 5 -18.5 -33 -10.95 0 90 90 5 5 5 5 10 1 1
25 0 5 -12.5 -33 -10.95 0 90 90 5 5 5 5 10 1 1
26 0 5 -6.5 -33 -10.95 0 90 90 5 5 5 5 10 1 1
27 0 5 -0.5 -33 -10.95 0 90 90 5 5 5 5 10 1 1
28 0 5 5.5 -33 -10.95 0 90 90 5 5 5 5 10 1 1
29 0 5 11.5 -33 -10.95 0 90 90 5 5 5 5 10 1 1
30 0 5 17.5 -33 -10.95 0 90 90 5 5 5 5 10 1 1
31 0 5 23.5 -33 -10.95 0 90 90 5 5 5 5 10 1 1
32 0 5 29.5 -33 -10.95 0 90 90 5 5 5 5 10 1 1
33 0 5 35.5 -33 -10.95 0 90 90 5 5 5 5 10 1 1
34 0 5 33 -24.5 -10.95 0 90 0 5 5 5 5 10 1 1
35 0 5 33 -18.5 -10.95 0 90 0 5 5 5 5 10 1 1
36 0 5 33 -12.5 -10.95 0 90 0 5 5 5 5 10 1 1
37 0 5 33 -6.5 -10.95 0 90 0 5 5 5 5 10 1 1
38 0 5 33 -0.5 -10.95 0 90 0 5 5 5 5 10 1 1
39 0 5 33 5.5 -10.95 0 90 0 5 5 5 5 10 1 1
40 0 5 33 11.5 -10.95 0 90 0 5 5 5 5 10 1 1
41 0 5 33 17.5 -10.95 0 90 0 5 5 5 5 10 1 1
42 0 5 33 23.5 -10.95 0 90 0 5 5 5 5 10 1 1
43 0 5 33 29.5 -10.95 0 90 0 5 5 5 5 10 1 1
44 0 5 33 35.5 -10.95 0 90 0 5 5 5 5 10 1 1
45 0 5 24.5 33 -5.25 0 90 90 5 5 5 5 10 1 1
46 0 5 18.5 33 -5.25 0 90 90 5 5 5 5 10 1 1
47 0 5 12.5 33 -5.25 0 90 90 5 5 5 5 10 1 1
48 0 5 6.5 33 -5.25 0 90 90 5 5 5 5 10 1 1
49 0 5 0.5 33 -5.25 0 90 90 5 5 5 5 10 1 1
50 0 5 -5.5 33 -5.25 0 90 90 5 5 5 5 10 1 1
51 0 5 -11.5 33 -5.25 0 90 90 5 5 5 5 10 1 1
52 0 5 -17.5 33 -5.25 0 90 90 5 5 5 5 10 1 1
53 0 5 -23.5 33 -5.25 0 90 90 5 5 5 5 10 1 1
54 0 5 -29.5 33 -5.25 0 90 90 5 5 5 5 10 1 1
55 0 5 -35.5 33 -5.25 0 90 90 5 5 5 5 10 1 1
56 0 5 -33 24.5 -5.25 0 90 0 5 5 5 5 10 1 1
57 0 5 -33 18.5 -5.25 0 90 0 5 5 5 5 10 1 1
58 0 5 -33 12.5 -5.25 0 90 0 5 5 5 5 10 1 1
59 0 5 -33 6.5 -5.25 0 90 0 5 5 5 5 10 1 1
60 0 5 -33 0.5 -5.25 0 90 0 5 5 5 5 10 1 1
61 0 5 -33 -5.5 -5.25 0 90 0 5 5 5 5 10 1 1
62 0 5 -33 -11.5 -5.25 0 90 0 5 5 5 5 10 1 1
63 0 5 -33 -17.5 -5.25 0 90 0 5 5 5 5 10 1 1
64 0 5 -33 -23.5 -5.25 0 90 0 5 5 5 5 10 1 1
65 0 5 -33 -29.5 -5.25 0 90 0 5 5 5 5 10 1 1
66 0 5 -33 -35.5 -5.25 0 90 0 5 5 5 5 10 1 1
67 0 5 -24.5 -33 -5.25 0 90 90 5 5 5 5 10 1 1
68 0 5 -18.5 -33 -5.25 0 90 90 5 5 5 5 10 1 1
69 0 5 -12.5 -33 -5.25 0 90 90 5 5 5 5 10 1 1
70 0 5 -6.5 -33 -5.25 0 90 90 5 5 5 5 10 1 1
71 0 5 -0.5 -33 -5.25 0 90 90 5 5 5 5 10 1 1
72 0 5 5.5 -33 -5.25 0 90 90 5 5 5 5 10 1 1
73 0 5 11.5 -33 -5.25 0 90 90 5 5 5 5 10 1 1
74 0 5 17.5 -33 -5.25 0 90 90 5 5 5 5 10 1 1
75 0 5 23.5 -33 -5.25 0 90 90 5 5 5 5 10 1 1
76 0 5 29.5 -33 -5.25 0 90 90 5 5 5 5 10 1 1
77 0 5 35.5 -33 -5.25 0 90 90 5 5 5 5 10 1 1
78 0 5 33 -24.5 -5.25 0 90 0 5 5 5 5 10 1 1
79 0 5 33 -18.5 -5.25 0 90 0 5 5 5 5 10 1 1
80 0 5 33 -12.5 -5.25 0 90 0 5 5 5 5 10 1 1
81 0 5 33 -6.5 -5.25 0 90 0 5 5 5 5 10 1 1
82 0 5 33 -0.5 -5.25 0 90 0 5 5 5 5 10 1 1
83 0 5 33 5.5 -5.25 0 90 0 5 5 5 5 10 1 1
84 0 5 33 11.5 -5.25 0 90 0 5 5 5 5 10 1 1
85 0 5 33 17.5 -5.25 0 90 0 5 5 5 5 10 1 1
86 0 5 33 23.5 -5.25 0 90 0 5 5 5 5 10 1 1
87 0 5 33 29.5 -5.25 0 90 0 5 5 5 5 10 1 1
